player_id_str,days_played,days_since_last_activity,days_since_first_event,event_count_day1,event_count_day2,event_count_day3,event_count_day4,event_count_day5,event_count_day6,event_count_day7,event_count_day8,event_count_day9,event_count_day10,event_count_day11,event_count_day12,event_count_day13,event_count_day14,event_count_day15,session_start_count_day1,session_start_count_day2,session_start_count_day3,session_start_count_day4,session_start_count_day5,session_start_count_day6,session_start_count_day7,session_start_count_day8,session_start_count_day9,session_start_count_day10,session_start_count_day11,session_start_count_day12,session_start_count_day13,session_start_count_day14,session_start_count_day15,payment_count_day1,payment_count_day2,payment_count_day3,payment_count_day4,payment_count_day5,payment_count_day6,payment_count_day7,payment_count_day8,payment_count_day9,payment_count_day10,payment_count_day11,payment_count_day12,payment_count_day13,payment_count_day14,payment_count_day15,last_country_code,last_purchase_total_amount,churned,total_event_count,avg_events_per_day
01b33f45-ecc8-4b1d-b67a-cca26e4e5937,3,4,12,0,0,0,0,302,0,0,440,0,0,0,0,2572,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,3314,1104.6666666666667
3633df16-5087-4c9d-82e1-64225c1f2d35,26,0,31,1354,215,37,821,4462,1043,798,167,694,0,596,0,0,1278,0,4,1,2,5,12,2,2,2,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,30612,1177.3846153846155
5c52b458-b98e-4c60-a14c-77bca69be9f7,3,0,2,363,100,685,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,1148,382.6666666666667
ee2ef8d4-9a64-4ad8-885a-f9a1910c4688,4,0,23,28,559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,1742,435.5
a52ebbfe-4e31-48c8-b2f5-053ba2421466,7,4,37,0,0,0,0,170,0,94,0,0,174,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,2187,312.42857142857144
55b28ca1-92ee-4770-bae2-1aaba285891c,12,1,45,0,24,62,484,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,7805,650.4166666666666
1c7fc9de-6c69-40b0-947b-ffd5529962db,21,7,95,0,0,0,0,0,0,0,1095,166,887,215,0,0,0,0,0,0,0,0,0,0,0,8,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.40,1,13540,644.7619047619048
aca7b1ec-ec59-4d6a-9c82-12246124ee45,11,7,55,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,9267,842.4545454545455
a5a4775c-1088-4f7d-8854-31cfa6b4ce6a,6,6,87,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,4708,784.6666666666666
122d7df6-97e0-490b-814d-d6baefb7b440,10,3,28,0,0,0,540,0,0,0,0,0,448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,14214,1421.4
a6e95115-3eba-4835-9273-2fd86596413d,14,2,21,0,0,38,0,0,0,0,0,43,83,89,0,234,1014,492,0,0,1,0,0,0,0,0,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,7775,555.3571428571429
6f309d55-60e8-41bf-bff3-381c68e4862c,13,2,14,0,0,44,1747,951,172,913,1802,1925,1048,962,621,566,1624,72,0,0,1,4,4,1,3,9,9,4,4,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,12447,957.4615384615385
bab7cc9a-ef01-4186-8576-ff93f3709cb1,40,7,50,0,0,0,0,0,0,0,963,784,252,0,0,650,294,385,0,0,0,0,0,0,0,3,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.23,0,53841,1346.025
a24c148f-1fb5-4e5d-8526-0820599592df,15,3,52,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,5380,358.6666666666667
b332b6ec-30c8-4a9d-a23b-621a526121a1,7,0,7,1143,296,385,298,67,0,819,641,0,0,0,0,0,0,0,3,2,2,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,3649,521.2857142857143
8424107a-3d6f-4840-b4de-21ccb54b3398,4,4,8,0,0,0,0,524,478,0,639,137,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,1778,444.5
33c8a1a5-ef9a-4fc8-a1f1-e642cccd8e58,37,0,37,331,198,18,1018,1136,0,264,623,315,696,1377,1062,560,607,1841,1,1,1,1,3,0,1,2,1,1,3,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,37902,1024.3783783783783
34e8cd30-b72d-4b25-9bfd-a61881b380ad,12,0,13,70,100,0,34,122,275,151,0,54,88,206,73,142,489,0,1,1,0,1,2,2,2,0,1,2,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,1804,150.33333333333334
f5063608-2102-4a53-99a5-17ec4f776254,22,0,21,17,925,2465,788,2822,2660,168,1357,300,1024,1093,823,1203,90,1532,1,3,4,1,6,3,2,5,1,2,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,32878,1494.4545454545455
f801b80b-ad97-4cc6-94f9-9b36f0af0019,24,4,54,0,0,0,0,307,0,71,139,188,79,590,524,0,61,175,0,0,0,0,3,0,1,1,4,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.44,0,9059,377.4583333333333
30bff151-3b89-4088-aa9e-6ee0a28e723e,11,1,83,0,45,0,0,463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,3884,353.09090909090907
dbab5a0c-6561-4b17-bc73-a4151f2feac9,6,4,9,0,0,0,0,120,339,1859,1554,934,1421,0,0,0,0,0,0,0,0,0,1,2,5,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,6227,1037.8333333333333
a2310340-89e0-41e9-8f77-0dab695dc7bc,6,0,5,15,7,23,61,184,281,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,571,95.16666666666667
adae4c05-2a38-41aa-ac82-2eb4b8b26948,14,2,17,0,0,44,680,797,1571,0,0,31,600,10,1199,2325,1961,2091,0,0,1,2,1,4,0,0,1,3,0,4,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,,133.02,1,20774,1483.857142857143
93eff84d-7c18-474f-8be0-e0b696650951,4,6,19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,2697,674.25
c6e3860c-dae6-4c6f-b936-d8239aeff1b1,7,6,52,0,0,0,0,0,0,36,4,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,5571,795.8571428571429
