player_id_str,days_played,days_since_last_activity,days_since_first_event,event_count_day1,event_count_day2,event_count_day3,event_count_day4,event_count_day5,event_count_day6,event_count_day7,event_count_day8,event_count_day9,event_count_day10,event_count_day11,event_count_day12,event_count_day13,event_count_day14,event_count_day15,session_start_count_day1,session_start_count_day2,session_start_count_day3,session_start_count_day4,session_start_count_day5,session_start_count_day6,session_start_count_day7,session_start_count_day8,session_start_count_day9,session_start_count_day10,session_start_count_day11,session_start_count_day12,session_start_count_day13,session_start_count_day14,session_start_count_day15,payment_count_day1,payment_count_day2,payment_count_day3,payment_count_day4,payment_count_day5,payment_count_day6,payment_count_day7,payment_count_day8,payment_count_day9,payment_count_day10,payment_count_day11,payment_count_day12,payment_count_day13,payment_count_day14,payment_count_day15,last_country_code,last_purchase_total_amount,churned,total_event_count,avg_events_per_day
e2622eb0-d2b6-4bd9-ab97-e11846efa218,6,1,13,0,36,0,0,542,0,55,104,0,0,0,0,364,117,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,1218,203.0
66bf3dbf-fe7b-440b-8f00-7eaaf46ada51,18,2,25,0,0,329,0,0,0,207,252,718,886,599,427,944,1356,588,0,0,2,0,0,0,2,1,4,4,6,3,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,14766,820.3333333333334
c84d9f0a-00e0-410b-9cac-fe4d176e7dee,20,0,115,206,0,887,0,58,437,75,342,280,678,701,1072,1622,1043,791,1,0,3,0,1,1,1,3,1,8,7,5,7,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,12.98,0,18705,935.25
dea737e1-b13c-42db-8999-c97d40133e60,19,1,23,0,15,0,27,0,0,26,33,0,79,73,25,21,129,31,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,3745,197.10526315789474
b7f70842-8ecb-4813-8089-29e338722f2d,20,6,36,0,0,0,0,0,0,38,0,0,0,0,0,0,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,14763,738.15
9f2b3219-a8cc-4216-90a8-0b9bdab4faba,15,0,32,170,91,0,79,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,12.96,1,3418,227.86666666666667
26bc9d70-0fa7-45f7-913e-4d6fc74bfbe1,16,0,16,540,573,0,819,897,182,833,1329,405,1092,922,1324,1410,1086,1551,2,4,0,5,2,3,4,5,2,4,4,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,15854,990.875
76d6380f-a4a8-4714-8b23-277e66ef6dd1,30,0,30,273,0,20,220,317,28,31,42,20,42,19,34,23,69,10,3,0,1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,2652,88.4
161241e7-0654-4f5e-8bf3-70d65565e375,23,0,23,51,19,54,30,27,29,40,27,7,30,14,35,39,0,41,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,1338,58.17391304347826
0156f764-0ea6-4885-8b79-c6089224a7fa,9,0,13,67,348,0,0,494,0,0,559,167,1788,4,492,0,1182,0,1,2,0,0,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,5101,566.7777777777778
f4a916d7-b540-4906-841b-7bb7c8a49a8c,46,3,61,0,0,0,263,0,424,0,105,954,296,260,0,0,0,1051,0,0,0,1,0,3,0,2,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.99,0,45720,993.9130434782609
973393e8-4a89-4f3e-ab36-1f4a2c8deb40,5,6,11,0,0,0,0,0,0,198,412,0,468,2317,365,0,0,0,0,0,0,0,0,0,1,3,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,3760,752.0
67fe4f30-5280-45f2-bb1a-fc2a1d442e5d,11,5,21,0,0,0,0,0,26,0,0,31,0,0,69,0,109,1286,0,0,0,0,0,1,0,0,2,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,4544,413.09090909090907
c5129320-e7a9-4f05-a1bf-ac4eb7d22eb5,45,0,75,52,0,0,139,40,189,75,0,0,0,0,0,0,0,0,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,9471,210.46666666666667
65b08fab-09c1-42f0-8ef2-a46e961cb0c3,16,0,15,1658,3890,3287,2184,1766,1053,3995,3599,4337,3539,2916,4178,2872,4747,5674,1,2,2,1,1,2,2,2,2,2,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,8.05,0,55342,3458.875
e86f57d8-2d5e-455b-8e77-adc1ac851820,10,0,25,582,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,10057,1005.7
65283d84-47d9-4769-a016-041c924e6663,17,1,25,0,26,370,736,1378,688,34,623,3718,1281,0,0,0,0,0,0,1,2,5,4,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,20643,1214.2941176470588
183d617f-8f09-4369-a85c-b4705569a23e,10,2,12,0,0,40,544,1136,5511,915,217,0,250,783,2407,5224,0,0,0,0,1,1,3,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,17027,1702.7
9c9694ed-774d-4624-80ca-80b98c774884,3,2,8,0,0,530,379,0,0,0,0,589,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,1498,499.3333333333333
1d8be746-71ac-4f78-b5f9-012f82235bd8,7,1,137,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,1600,228.57142857142858
5ce56e1b-baee-4f44-adcc-7bd4ab49a2e9,6,2,9,0,0,818,673,348,0,0,279,523,432,0,0,0,0,0,0,0,1,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,3073,512.1666666666666
e39ab318-5ffa-449c-9347-fab231c4752c,8,0,65,5742,1019,0,0,0,0,0,0,0,0,22,0,0,0,0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,21315,2664.375
55482880-2367-45eb-abb3-5680e4ced780,33,3,99,0,0,0,25,0,0,0,0,0,0,0,0,367,405,29,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,10802,327.3333333333333
43fd793f-69b8-4e9f-af29-d836ea9a0137,7,0,6,1006,1421,933,1456,1095,606,520,0,0,0,0,0,0,0,0,5,3,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,7037,1005.2857142857143
3f094126-6564-4c85-96e4-14a0d46c8014,3,6,11,0,0,0,0,0,0,28,0,60,0,0,53,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,141,47.0
0427615b-d8e3-4d50-9b7b-1b6f141906f6,12,0,45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,8832,736.0
26133850-a438-4b13-b512-c6f1bf02bf4a,52,2,62,0,0,421,0,0,0,0,0,0,0,226,575,2174,788,103,0,0,3,0,0,0,0,0,0,0,2,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,61094,1174.8846153846155
9b9b9f16-5f58-42a5-81ef-3fbc17667e91,4,2,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,3238,809.5
