player_id_str,days_played,days_since_last_activity,days_since_first_event,event_count_day1,event_count_day2,event_count_day3,event_count_day4,event_count_day5,event_count_day6,event_count_day7,event_count_day8,event_count_day9,event_count_day10,event_count_day11,event_count_day12,event_count_day13,event_count_day14,event_count_day15,session_start_count_day1,session_start_count_day2,session_start_count_day3,session_start_count_day4,session_start_count_day5,session_start_count_day6,session_start_count_day7,session_start_count_day8,session_start_count_day9,session_start_count_day10,session_start_count_day11,session_start_count_day12,session_start_count_day13,session_start_count_day14,session_start_count_day15,payment_count_day1,payment_count_day2,payment_count_day3,payment_count_day4,payment_count_day5,payment_count_day6,payment_count_day7,payment_count_day8,payment_count_day9,payment_count_day10,payment_count_day11,payment_count_day12,payment_count_day13,payment_count_day14,payment_count_day15,last_country_code,last_purchase_total_amount,churned,total_event_count,avg_events_per_day
8c390f77-8761-4700-9e9e-cc4576f6ed61,4,1,67,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,2694,673.5
f58a9bea-a6fc-4eea-8e7f-80d601738b8d,8,1,8,0,134,1909,3547,4,785,3635,1781,1395,0,0,0,0,0,0,0,1,1,2,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,13190,1648.75
3633df16-5087-4c9d-82e1-64225c1f2d35,62,1,79,0,1953,608,406,423,187,174,44,531,577,0,0,1119,1584,364,0,6,4,2,2,3,1,1,3,2,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,58057,936.4032258064516
bffa6ee5-119b-433f-8e67-9f749aedfeba,11,7,52,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,3764,342.1818181818182
462fdeb5-6f31-4f64-9d76-b1e4458d964d,5,0,60,54,0,0,0,0,0,0,0,0,0,0,0,382,395,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.21,1,3569,713.8
a52ebbfe-4e31-48c8-b2f5-053ba2421466,24,0,85,219,0,883,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,8476,353.1666666666667
62edb593-9d7c-4f5c-b767-1949c4f9e795,7,0,23,1299,2816,2053,0,3067,3866,934,0,0,0,0,0,0,0,0,3,4,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,0,16179,2311.285714285714
55b28ca1-92ee-4770-bae2-1aaba285891c,14,0,93,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,8056,575.4285714285714
8db5c251-b8ba-48b6-95c2-06228b7902db,8,7,14,0,0,0,0,0,0,0,1724,237,898,2286,2044,2128,4006,2963,0,0,0,0,0,0,0,1,1,2,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,16286,2035.75
fdf13d5e-4464-49e2-aa67-d3bf76fe37ab,41,5,63,0,0,0,0,0,24,61,26,0,107,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,1,7384,180.09756097560975
