Player_ID,Current_Churn_Prediction,Current_Churn_Probability,Churn_Probability_within_5_days
14288ec0-950d-493c-abb8-4fce23e5f302,0,0.01,0.01
55a1e092-c555-4813-acb4-50111ae912c9,1,0.9242460317460316,0.9242460317460316
5b1c6b35-96d3-4260-b97a-f01ca312d449,0,0.0,0.0
1e0817b1-e54b-44a9-aefa-3402a563fef2,0,0.0,0.0
87d77ff6-07c6-49ae-9ed2-4de202d26a65,0,0.0,0.0
f7402f49-1051-4dfc-943e-19745b6a3311,0,0.0,0.0
14a93cc1-3821-4e2d-a20c-03c9fc7575e1,0,0.0,0.0
f539e2d5-42e9-4680-8d8c-9388a28758af,0,0.0,0.0
b24944d2-0394-4ac9-bb91-a92812fe6a28,0,0.0,0.0
4b95b0a2-642c-4c04-a1f9-b2919e34e06e,0,0.0,0.0
ae56c9c7-07d4-4c8d-b5e0-ac7b07fedf97,0,0.0,0.0
7556b64a-9948-4f11-94f4-fb0a855b6d53,0,0.0,0.0
26afef93-ee4e-4db9-85f9-90eff84b85a5,0,0.0,0.0
f85a98c8-e523-45c4-99c8-4422cedd1b5d,0,0.02,0.02
bfec1213-332e-4abf-85b8-eb685b53f992,1,0.9492525252525253,0.9492525252525253
59fb5dae-5f15-4e95-925d-e6f43975386a,0,0.02,0.02
ecc8cccc-696a-4a4e-a39c-a0f6cfcc4685,0,0.03,0.03
6b6a3eae-a2f7-4d49-8bce-59256b145f69,1,0.9609615384615384,0.9609615384615384
e2e2ff37-d6fd-4c13-9d98-2614e244a1e9,1,1.0,1.0
619f25ca-a234-4058-b171-08a55a2678a9,0,0.0,0.0
46e1fee3-1955-484c-99db-71f437f62dd0,0,0.0,0.0
ce90e790-11e6-49bc-9bcd-338983a8ee02,0,0.02,0.02
1c159aa8-4a4e-410d-863e-ffc399138494,0,0.0,0.0
8d9b9f1a-53cc-40ec-ae89-8acfa695a73f,0,0.0,0.0
7005fa1e-9c76-48b5-b4a5-8846650259e2,1,0.9933333333333334,0.9933333333333334
5f70e5a8-7536-4f6f-8a0e-0ede6a5ca169,1,0.9446666666666667,0.9446666666666667
5565e465-378e-4226-ab07-8c29485474c2,0,0.0,0.0
fab1d701-ad9c-4c50-af92-2927e5fbb6eb,0,0.0,0.0
012b7aa9-a226-4b1e-89df-04fe7183beee,0,0.0,0.0
e49a72c1-b6e1-486d-a67c-f804d695b042,1,0.9919047619047621,0.9919047619047621
9f4006ad-3a40-4b4b-a942-58fb5ef26fa3,0,0.0,0.0
8d76dfae-7ea4-45a8-8fdc-bfcf0f9fdfac,1,0.9332198357198357,0.9332198357198357
fb0d60ae-de68-46ad-ba67-89a06f379cb9,1,0.9558537296037295,0.9558537296037295
8b03ccea-0902-4449-aaff-b52b881cef55,0,0.0,0.0
69dd7b7e-1414-447e-933e-a2e340f95ae8,0,0.0,0.0
89141a31-e310-45af-8e50-7521baf45fbc,0,0.0,0.0
1ccfbabd-827b-492a-b337-6d7d34caf53c,0,0.0,0.0
bf258658-7576-486f-aa55-de3c7e634b7b,1,1.0,1.0
373e1306-ae79-4ad8-8e50-922bde0f1bd1,0,0.0,0.0
74ae380a-615e-4ad1-87bc-8898a3d09c2d,0,0.0,0.0
b980aeae-d97b-4747-84a8-b77f8ce7a12f,0,0.0,0.0
509fda6c-b54d-4973-aff9-a6a6691851ad,0,0.0,0.0
29d6b8c3-4fce-465c-9f45-00b3bdaf9023,0,0.07111111111111111,0.07111111111111111
93277fe3-626d-47a4-b85b-b12d48dda8b1,1,0.9450427204374573,0.9450427204374573
906af078-386e-4da5-9314-bf575163807d,1,0.9839285714285714,0.9839285714285714
1081ddc4-409b-4ba9-a19b-4072c63b7a31,0,0.0,0.0
cac1a4dc-fdbb-4465-848d-6b3ed203a96e,0,0.0,0.0
80964d44-ad71-4d03-b9f2-e2ea617cfa4b,0,0.0,0.0
7309f5da-70d1-49c1-b094-0475224e6e1c,0,0.0,0.0
b1d36e54-6531-4204-b9ce-e46bf60dfc64,0,0.0,0.0
26922edf-4983-43da-bb3d-6467e8a038d3,0,0.0,0.0
fe7c91a3-e192-4d86-94b6-aa8b09c8dc91,0,0.0,0.0
48c55906-7c71-4a93-a22e-693f8d22ea2d,0,0.0,0.0
0a1dcaf7-2dce-4a73-83a1-9de7c5436b0e,0,0.0,0.0
f105e3d9-3047-4e58-b103-e4ecd4be8d44,1,0.9708424908424909,0.9708424908424909
169748c5-42c8-4d2e-9d59-a1a466fe5729,0,0.0,0.0
88fe48d4-3b0e-4d9e-bf9b-a60ff4a98e22,0,0.0,0.0
7f466e08-c823-44f0-ab0c-6595f30a3f36,0,0.0,0.0
c8bb467d-d99a-427c-9e9f-2e40421e6518,0,0.0,0.0
0f4636ae-fdb0-4131-bc27-fb41dbd70c46,1,1.0,1.0
15a6911a-e34f-41c1-a5fc-955d6af8ee5c,1,0.99,0.99
aa40b816-985f-40f5-8ef1-1b5961784c4a,0,0.0,0.0
3ccdd76e-e850-4567-80c7-b8b3c9f94042,0,0.0,0.0
ab38a4ba-ea93-4607-a2f9-8f72477802c8,0,0.0,0.0
39bef90d-7ce2-41e0-86a9-28c1938b3ba8,0,0.0,0.0
af9919d1-c3a7-4fd2-9555-8822b98a986a,1,0.9716941391941393,0.9716941391941393
47def8d4-23af-4f52-abe8-6d9ef750ca35,0,0.0,0.0
cf32153c-cdd1-4897-b901-98a83d121a4b,0,0.024,0.024
46c8e1ce-7e82-42d1-bfaa-e3f734f41365,1,1.0,1.0
066dd309-6edb-4a1e-bcc4-75047fa248f5,0,0.02,0.02
b4ddfa15-6fff-4dba-a2f5-e042bd653d63,0,0.0,0.0
12ff099e-86bc-410a-b0d6-badc7598d508,0,0.0,0.0
accb1528-0b81-4e3e-915d-402123ff2e34,0,0.0,0.0
fffb1bb4-9711-4ab4-b9ac-2fe1da885882,0,0.0,0.0
3a2bd534-071d-4622-937a-79b1d013a0e2,0,0.0,0.0
4d1b357b-9c02-434f-84fe-67fe9de886ea,0,0.0,0.0
dabcfd1f-d02c-4b1e-9a5a-59fe60693327,1,0.9887700534759358,0.9887700534759358
9cdcfe21-1438-4714-9467-349e1a8804d6,0,0.0,0.0
6d865e13-4379-462d-bece-213beaa5fb48,1,0.98575,0.98575
c0822842-84a6-4747-a5c4-8f2e70a1aa78,0,0.01,0.01
17543557-e8c8-476d-9eef-0e32f8ecf74c,0,0.0,0.0
0a29b0e9-6455-4bad-ad7e-47307d403d84,0,0.0,0.0
a2d8a1e7-d8fb-49a5-877c-d0c496003788,1,0.9264285714285714,0.9264285714285714
386ed9f1-bc19-436f-875b-30eecf64ec18,1,0.8872121212121213,0.8872121212121213
b30a4280-58ac-40e1-924e-ff34d98c53dd,0,0.0,0.0
a66a7cfd-4b26-41c4-baed-52e305badd0d,1,0.9377777777777777,0.9377777777777777
a2dc33cc-8b5f-4d9d-9d8c-0bdfda661908,0,0.0,0.0
4cda6bcf-edb3-42d8-94bd-ca48ca4a652c,0,0.0,0.0
152f5ca6-9bfe-4667-bfb5-ff752e2cfa8b,0,0.0,0.0
eb8994fb-b69f-4b59-87d9-89e07c33128c,0,0.0,0.0
4af88205-b28d-4725-b6ca-261e30d902fd,1,0.9760476190476192,0.9760476190476192
8f00be93-eb50-479a-997f-d1d4411103d1,0,0.0,0.0
1705d310-3334-4d45-81fc-28c94d6a91d6,0,0.0,0.0
031f2e04-dcba-49f8-b2c9-f699223ddba6,1,0.9780000000000001,0.9780000000000001
5790ddd0-03dd-4807-a2a2-1290a1f6ff60,0,0.0014285714285714286,0.0014285714285714286
130e3bc3-89ed-47a1-9e11-cdc5e6b86782,0,0.0,0.0
56ba5eaa-66c6-4893-9c56-0d71baf2145f,0,0.0,0.0
7c9b6198-262b-44be-a9c6-a291bde7777a,0,0.0,0.0
a75eef4f-e6e1-4c92-a5e2-67d1529d6c61,0,0.0,0.0
185bff89-c54d-44f2-a486-4075186c1d8b,0,0.0,0.0
778e3d97-d6dc-41c4-a70b-b6e437263a3c,0,0.1575,0.1575
7ea356de-0452-4c66-a721-870fcf895685,0,0.17252380952380952,0.17252380952380952
de390c5f-5fab-46e3-929f-0173103b481d,0,0.0,0.0
4965524c-f6f2-4c30-86db-a9e53527b2ab,0,0.0,0.0
9b826f21-126b-402e-9e7f-4d343cb6aaad,0,0.0,0.0
c88bb7e3-047a-48cc-abf6-013e26b9fd94,1,0.99,0.99
88a2adc0-5b0a-4a22-b834-377ccb8108dd,0,0.0,0.0
22184c73-4803-41e0-b62c-619607369a42,0,0.0,0.0
700e62f4-0c2f-4ffa-8f00-5ee5b6f624c6,0,0.0,0.0
2a7ee50d-b738-4332-a345-797ea08fd99e,1,0.9918461538461538,0.9918461538461538
406b1fea-3bd2-42b3-ac99-0694f6940e48,0,0.0,0.0
72f93508-2acb-4da1-a522-7551176c4d8e,0,0.0,0.0
75f90b84-28d8-4bf4-8c4d-345c52afb8fb,0,0.0,0.0
ef463700-04db-44a1-a606-9e4ffca31b88,0,0.0,0.0
a6c80c99-8214-471d-965e-93515dffa856,0,0.0,0.0
6a67f087-ae0c-40d7-a158-bd644f74ea29,0,0.0,0.0
6d993454-54ce-4431-86dd-9104b1d11e2a,0,0.0,0.0
216dfe0c-96aa-4ca9-97e2-47ef8e2a7208,0,0.0,0.0
6b85e73c-d640-4e46-b98c-c727a338ccbf,0,0.0,0.0
edf0df4d-9d4e-4e0f-96c2-cedd853ec2d7,0,0.22155555555555556,0.22155555555555556
0318ca3c-00a6-423a-8649-62072260dfee,1,0.9687179487179488,0.9687179487179488
31a4253e-836d-457b-a27c-5ea8392a3158,1,0.9752380952380952,0.9752380952380952
4cbfd410-2258-4947-9565-be7ec9ad496b,0,0.04642857142857142,0.04642857142857142
6c89d9db-eeea-4783-b18d-6dbf1817cef2,0,0.0,0.0
7a1ee139-478d-4673-a792-68141d7e8228,0,0.0,0.0
de69f113-d090-4aec-97e7-510b960c734d,0,0.0,0.0
ae9762b0-137c-4972-9039-a934cba5ab76,0,0.0,0.0
aba3c305-db25-489a-acca-9bd1b5a5bc46,1,0.9713333333333333,0.9713333333333333
de928502-1ca1-41df-be8e-6c02bbc84f8a,1,0.8890757575757575,0.8890757575757575
9c67f505-7dc8-47bd-87c1-7045a1f4eeab,0,0.0,0.0
3671790d-7818-43b6-935e-37c74819f444,0,0.0,0.0
bd37ae05-703e-4c1a-a6cd-d45e1e9b7509,1,0.9590457875457875,0.9590457875457875
9e9187ca-918d-497b-a50f-4910df6a8c61,0,0.02,0.02
83a2ab24-6376-49a7-baaa-478f35d8abd6,0,0.0,0.0
02601b55-9a66-4de6-8294-454d6e5ec158,0,0.0,0.0
c7605508-341b-4852-ba12-7fe8553dad94,1,0.996,0.996
73c22c47-28c4-4072-871d-22db7ba7cf43,0,0.0,0.0
706554af-d394-4082-9c73-f4760c991308,0,0.0,0.0
1c50760e-5d49-400c-9cac-02e403484bb4,0,0.0,0.0
2f8b69d5-2e85-4728-b5bd-395030b4a3ce,0,0.0,0.0
3f4c7a04-3f91-4edc-b1d1-ed360ed2d16d,0,0.0,0.0
73fee371-d3d2-494b-8174-b14ac8f80379,1,1.0,1.0
3d97e23d-6f13-4899-b548-07fa4afe2f61,1,1.0,1.0
b955d624-800f-4c38-87f5-d46cf5aad511,0,0.038461538461538464,0.038461538461538464
40445c2d-3d71-49b2-818a-ccf6147e875d,0,0.0,0.0
2662285b-f163-4851-8606-940b3c85147e,1,0.9409411764705883,0.9409411764705883
4096cb22-7679-46a9-8632-0c05cd451877,0,0.0,0.0
203ce232-0155-4e0d-9f89-3b84c9e719f0,0,0.006666666666666666,0.006666666666666666
74ecb7a6-9de7-4b7b-94d5-792c0b3740ed,0,0.0,0.0
bccb3101-0c46-40ac-9aa8-7d1234f5d567,1,1.0,1.0
8fd49e59-433a-4107-abe8-d986cc231b5a,0,0.0,0.0
aa3ce806-83a9-4962-8fb1-75e0a3205845,0,0.01,0.01
5343d1dc-9958-4a56-8fde-5b207be23cfd,1,0.9530714285714285,0.9530714285714285
ab91d0ef-4138-4044-b496-48cf54ddcc50,0,0.0,0.0
b59b5df8-0470-4d50-acf3-604bd24abc1b,0,0.0,0.0
65710e6d-658b-4d76-962d-5c87bf582386,1,0.9975,0.9975
66675081-3383-4767-8621-459decf3e8eb,0,0.0225,0.0225
adb222d4-f7c6-439e-9098-9511d6072765,0,0.0,0.0
add16d00-c9cf-45e7-89c1-0473424a01bf,0,0.015384615384615385,0.015384615384615385
19223a7f-765b-48b0-aa5e-9c7d726a12e6,0,0.0,0.0
a01bfad9-7968-446c-aa18-beefa179786b,0,0.02,0.02
ec22d204-ffa0-4b1b-ba6b-64ade52f6df3,0,0.0,0.0
3f4a5a2b-18aa-4a2e-ad46-f0fa13e0da55,0,0.0,0.0
88707267-8acd-4998-8f4c-6fc6f2d7199e,0,0.0,0.0
b70d2a18-1a94-4f09-953f-7e8c45474761,0,0.0,0.0
fe1b7c15-1a02-46a0-9203-c8ef8c5908d6,0,0.0,0.0
9bf3c0cd-97c9-4c6e-9d06-4e061345525d,0,0.0,0.0
59ff2e76-267e-40ce-9425-2a417ab5e648,0,0.0,0.0
a23854a2-e216-4b66-b148-e1b1c52ce408,1,0.9075631313131314,0.9075631313131314
d63f5aba-16b7-47d7-a02e-88cc214eec80,0,0.0,0.0
1302530d-1452-4bd4-a171-deefdd8405e5,0,0.0,0.0
bf73471c-7891-4914-a2db-7b3415a44300,0,0.0,0.0
f3493842-4927-4224-aa34-937523f1f19a,0,0.0,0.0
caccadac-ac02-4ba8-b5e6-0a5eea2c0416,0,0.0,0.0
52386aee-fc36-4468-a5e6-f15d60247822,1,1.0,1.0
c56fc6c3-827b-4926-bb65-0e486458f782,0,0.0,0.0
b55a2ce4-ca99-4aa5-8b7f-8f1b6adaa1ff,0,0.0,0.0
4206f871-8d9e-455e-958f-c79d48a6bfc9,0,0.0,0.0
85268531-15cb-40ea-b353-444e08a65801,1,0.9901010101010101,0.9901010101010101
1ac38bc9-0d54-4490-aa82-ba84695a39bb,0,0.0,0.0
097e16cf-9b3b-4955-8ca1-4e230aa1de8b,1,0.9449206349206349,0.9449206349206349
db0aa3c5-8db5-4445-a055-9fc8a04b70c2,1,1.0,1.0
664c9fe6-04b9-413a-990c-5199e5b9815e,0,0.0,0.0
1632f100-4a54-4b4a-99b6-2483826f0ae7,0,0.0,0.0
8ce19ed8-fb67-4e8e-a5d3-d8de2d59df13,0,0.0,0.0
236884e5-1ba6-45c8-b156-c19616205321,0,0.0,0.0
d8dbc4f9-96a3-48af-b235-902800141411,0,0.0,0.0
02b2f8cf-93c3-4735-8be5-61246938a648,0,0.0,0.0
3eb844a4-b5f5-4959-8f63-8eff230f911c,0,0.0,0.0
5d3a44f0-0616-4b94-883a-b8dfbbb89979,0,0.08222222222222221,0.08222222222222221
7ae183b5-61f0-4d3b-83df-505190f10dd5,0,0.0,0.0
3961b662-aa67-4686-bc7c-eaf00a30596c,1,0.9793333333333334,0.9793333333333334
e90c65ec-cc9b-4c6b-b043-c09bdc964d6f,0,0.02,0.02
05103194-3c07-4d96-853e-2660da6f40e6,0,0.0,0.0
fc2c7ac4-062c-4edb-a6b3-f71bb4bf4d24,0,0.0,0.0
0662f29d-4488-43d1-aef6-7c22a47303bf,0,0.0,0.0
e2988a5e-67d5-4f96-aa34-17afc89489e1,1,0.9752777777777777,0.9752777777777777
9ff76375-3692-4dae-aa25-c0ef553ffd91,0,0.0,0.0
049e4e08-0bca-4a39-b7c4-1fdd4a435d42,1,1.0,1.0
de01eb64-a99d-46c3-af7d-1dbba73fd384,0,0.0,0.0
858976cd-ac3e-427e-b3ed-ff341666375f,0,0.038181818181818185,0.038181818181818185
70fc0644-e638-4c2d-828a-939cb747bd3c,1,0.9877380952380952,0.9877380952380952
acb2fb8c-8ba9-4a7b-bb6b-420e5930bea3,1,0.99,0.99
74e088c8-7a57-4d93-a82d-d5572f93102e,0,0.0,0.0
4b77f06d-f5f2-4b02-998d-36c41ee82cec,1,0.96,0.96
06de9936-7deb-4267-a588-f828461512fa,0,0.0,0.0
03f58317-0eba-4357-b2ca-968caa448e7b,0,0.0,0.0
778ca1c8-0024-45a0-a2ea-f131216a4209,0,0.0,0.0
26d64f1b-edfa-4e31-a085-d532862d0c43,1,0.9745714285714285,0.9745714285714285
8793af03-6c2e-431a-b547-6dfe88d16b7c,0,0.0,0.0
e134bdf6-9efb-4bd2-b349-64476a576154,0,0.0,0.0
ca19a915-8860-4975-a20b-38fc91c8e5fa,0,0.0,0.0
c3fec88b-86a1-4156-a154-b0b188d4b819,0,0.0,0.0
fc7885c6-f286-4bd1-9e57-8711e122ccf7,0,0.01,0.01
9fc6846e-ada3-4d4c-ad0e-4ff4fa52f891,1,1.0,1.0
eb58ad9e-6dbb-4775-b3cc-74b1270c9d7f,0,0.0,0.0
d8c80450-620a-40b8-a886-e824fadc9ca7,0,0.0,0.0
5fdb45de-06d1-41bd-8cd4-d6fa5118a4b0,0,0.0,0.0
a50a878d-dffa-471b-9623-9d1078d3bcf5,0,0.0,0.0
d572984a-13e7-4419-93c7-5e996bb0a0a0,0,0.0,0.0
5d977f2f-166b-426b-8084-28bc83de7a08,0,0.0,0.0
5bed4c91-1f76-414f-ac7d-83366721de16,1,1.0,1.0
ee4f4c42-0aff-4e65-8c16-7358ab51b7e7,0,0.0,0.0
0d4f7184-8766-46a5-935e-72665f6ed422,0,0.0,0.0
87363651-455e-4bb6-95a9-67f893e6aaa4,0,0.0,0.0
91c75d98-f28c-4f0e-874b-98e6530489e7,0,0.0,0.0
385c56b7-9c84-456d-9328-742f104d81b0,0,0.0,0.0
37411e30-63eb-4f77-8e06-949083617afe,0,0.0,0.0
9e6a0852-6542-43ba-8d84-4b73d5dcd3da,0,0.0,0.0
e4b7ca42-f459-4f3e-93fc-043ee77c60cb,0,0.0,0.0
da38197c-cef9-4bd6-a117-1100edf4f904,1,0.9933333333333334,0.9933333333333334
db2ac28a-4d1b-4af7-a2a6-e3bef48336cd,0,0.0,0.0
ad86c036-9818-4e1c-823b-205f8fd4dbff,0,0.0545,0.0545
0fab5b7b-0039-437a-a0a3-0ea32294c59f,0,0.0,0.0
c1782fa5-4d68-4b5f-85fb-087673518bd6,0,0.0,0.0
0b133e8e-61c5-4b5c-a0d6-c31b03675252,1,0.9257005494505494,0.9257005494505494
2ea06711-64f0-4437-84c2-09091f957c60,0,0.0,0.0
314805d3-c8ca-4cfc-911c-8c72a1a0ada4,0,0.0,0.0
c5842502-ed36-437b-b079-6a6c47bc2415,0,0.0,0.0
b4462a5a-5264-4bf0-81ee-a206b1e3e82c,0,0.01,0.01
e6f3f620-e8da-46e6-92be-b376a1269282,0,0.0,0.0
a0599b31-497b-47d7-98ce-1f5a4436e251,0,0.06851282051282052,0.06851282051282052
b4d8c169-00b8-4279-9829-f6f0c7b68d63,1,0.98,0.98
9a3e7217-0636-48ed-95c8-b982ec6462b7,0,0.05454545454545455,0.05454545454545455
3be2cac6-5a55-4ffb-81b0-6e8071dc3fb8,0,0.0,0.0
9e57c475-0054-43c7-987f-4c9fc9d9f50d,0,0.0,0.0
2e45a3f8-7562-4430-a0a3-d9d1e7acd9d0,0,0.02,0.02
9d0171b2-24e1-492e-b773-c8e4c7ce0f8e,1,0.9981818181818182,0.9981818181818182
27da7683-245e-40d1-91ed-249d88d2cf00,1,1.0,1.0
27ecf518-05d9-4465-994f-40e554c2a76a,0,0.0,0.0
8b079e96-46b0-412a-926f-58625292db6a,0,0.0,0.0
ef89b6d5-fa6f-47cc-a55a-e6acb7342270,0,0.0,0.0
c8a8368c-5ca2-446b-be30-168b91684264,0,0.0,0.0
b3885c06-26b2-4679-b3ce-80f51d7140ee,1,0.9817142857142857,0.9817142857142857
47a1cd28-e603-41a6-8bd0-053c266f7cff,0,0.0,0.0
98609ab4-930f-4fbe-bed6-9f7579539c90,0,0.0,0.0
5dd40392-125c-45cf-83f6-d6216dfbc5d4,0,0.036444444444444446,0.036444444444444446
08be8b21-eece-43c4-a8ec-cb3778b194ff,0,0.006666666666666666,0.006666666666666666
9eaa41bc-5278-4fc6-9ca9-86bed5f3e02a,0,0.0,0.0
c8065498-c296-4ccd-a4ee-32ff7bb9cce0,0,0.0,0.0
6d3209bf-7c67-40e9-9617-d4ee48b1d1f7,1,0.9599166666666668,0.9599166666666668
ae492b5c-d360-4718-9d66-d8f1b016c1e3,0,0.0,0.0
d70e2106-b5b9-4ff6-9857-111c46fb2167,0,0.0,0.0
56b23807-e9b8-4483-9d29-75e9bec84bb3,1,0.9010584415584415,0.9010584415584415
a576d4e1-b5e0-4e6e-b055-89ae8908846b,0,0.0,0.0
1969d4e3-7e33-4fd6-b9d3-29d7a5bdecc4,0,0.0,0.0
1fd97eea-a88d-4207-bd8c-5e5a2d0d79e4,0,0.022222222222222223,0.022222222222222223
6548d648-e4e4-4a1c-b9b0-11d5050399f6,1,1.0,1.0
46e885a0-f568-416e-90fc-8cf775bba076,0,0.0,0.0
a6565299-7221-493e-9d2b-282f3bd3dea7,0,0.02,0.02
e2f5ab80-a70e-4419-9825-85a19508d6fe,0,0.0,0.0
b316c258-7cd8-4ce5-8a02-c1ebb261488d,0,0.0,0.0
a04946a2-f411-4aff-87c1-904d39933454,0,0.02,0.02
f157cd8b-7973-4e75-8055-1ff1b770f1de,0,0.0,0.0
736eb3bc-a56a-446e-9cce-60bcd0f0c5f5,1,0.9576190476190477,0.9576190476190477
2003592a-2084-41a1-80ef-b56635d66088,1,0.9288333333333334,0.9288333333333334
1363544e-a207-4b9f-8515-2e0b3a81838a,0,0.0,0.0
c0a94906-63b6-4149-bbea-08f8628af97f,0,0.0,0.0
958fa4a8-3998-4511-bbd1-43ff3de30dd7,0,0.0,0.0
3736f22a-3a07-4a11-b8ed-2459f40097b6,0,0.0,0.0
999a8788-8655-4877-92c9-460adcc73194,1,1.0,1.0
51ceca77-798a-4c37-a04f-7252c0c1823c,0,0.008,0.008
510ffb28-795b-47b4-a17a-a878deaff0bc,0,0.0,0.0
e9185f11-1b2f-4996-a3b7-c5d87f78cf86,0,0.0,0.0
79483c1a-6b54-411a-bf58-36c7a046dfbc,0,0.0,0.0
76a792b0-ef9b-4567-b05a-7fc9872d9ee0,0,0.0,0.0
42ebec77-7e5e-4910-96ed-a76048f3e456,0,0.0,0.0
0fac7f03-dbe2-4aad-a8d4-649071b7d3e7,0,0.0,0.0
f3e51bd6-104d-43d6-922f-168d7ff70a67,0,0.0,0.0
42f5a4d1-87ce-4ab4-b5b6-0214c714db74,1,0.9881746031746033,0.9881746031746033
59ae2006-5852-42d6-bd9e-2ac0dc3c47e2,0,0.0,0.0
8963b124-1732-4936-85bc-fff45d8f4f0c,0,0.02,0.02
0eff25ae-6a55-4829-a5cf-92b3b97567fa,0,0.0,0.0
c095e047-5c1f-4ef2-a9cc-c70011ab607f,0,0.0,0.0
89da54eb-32bf-4ffc-8cbd-b70a5e4d6e40,0,0.0,0.0
64e3596f-0663-4d81-901c-a2b2e1b7f58f,1,0.9154166666666668,0.9154166666666668
71aa231b-59d1-4b02-b504-bbf26c29b60e,0,0.0,0.0
e39cde42-19e3-4ab4-a99d-e179d32a5819,0,0.0,0.0
8c1e02df-7a30-4cc0-8262-04fe4f95f381,1,0.9771081550028918,0.9771081550028918
880ccc7e-4046-401c-8bdc-c6db1f7a7dc4,0,0.0,0.0
ae5dcdca-fa31-4249-ac82-72c03c149bbe,0,0.0,0.0
657d187d-1824-4000-b293-960da278c5b1,0,0.0,0.0
b80fd0a5-5ae2-4a79-9b9f-010d3cdf460b,1,0.9933846153846153,0.9933846153846153
c17c3fc6-6e5f-4a21-8e8b-8d6edeefd76f,1,1.0,1.0
504e466a-f29d-4252-a8d1-a00befa28ee5,0,0.0,0.0
5454bd57-318c-467c-be39-7e90fd44253a,0,0.0,0.0
003211ed-dcd7-4366-b438-f7af2699c399,0,0.0,0.0
2bda53f8-7747-455b-ba16-9e8600fb19e5,1,0.9651111111111113,0.9651111111111113
29a06617-00d3-48c4-adb3-877338c0e18e,0,0.0,0.0
da52d0d1-0d4f-4808-853c-008d1b5f3d0a,0,0.0,0.0
ca97aabe-038c-45ba-b697-4af114143763,0,0.0,0.0
54e534d5-4f52-430d-883a-2c0fdb9220bc,0,0.0,0.0
fdde8d56-adc2-4cff-b77f-14ada691b1a8,0,0.0,0.0
df64747a-49a3-4fc6-a34c-0a86e0f29716,0,0.0,0.0
b51b602a-0b4c-4a5b-a45b-262dd1cd20e3,1,0.9855555555555555,0.9855555555555555
f17071da-3386-4cd2-8f4b-ca0c0d7937d0,0,0.0,0.0
7524de99-c0c6-47e5-8110-aa3014c25e8a,0,0.0,0.0
94eb917d-5029-4fbf-9833-c26627469592,1,0.9838461538461538,0.9838461538461538
f6e6cea3-d893-4107-86e9-7289f83d911f,0,0.0,0.0
e69718a6-9467-43ea-bfc5-8e72d234bfec,0,0.0,0.0
1e197987-511b-47d4-b4a3-d7b322aeaa3d,0,0.0,0.0
9809a2b1-7fbe-4f65-b930-3c4df581bae4,1,0.9411273236567353,0.9411273236567353
5d82ac06-b177-4213-bbdb-69c7c30899d4,0,0.0,0.0
591ebca5-8f96-4757-9d15-b37c9bea7b77,0,0.0,0.0
6f90e9cc-0c70-413b-ae62-51e44e3b3714,0,0.0,0.0
